Samp,Signal,I,Q,R,Phi
2109,-1738,-326.75,298.63,442.66,2.4
2110,-2240,-327.89,298.88,443.66,2.4
2111,-2320,-328.54,299.87,444.81,2.4
2112,-1954,-328.33,300.91,445.36,2.4
2113,-1270,-327.65,301.37,445.17,2.4
2114,-509,-327.14,301.28,444.74,2.4
2115,-4,-326.94,301.09,444.46,2.4
2116,44,-326.75,300.92,444.2,2.4
2117,-322,-326.54,300.53,443.79,2.4
2118,-1002,-326.71,299.83,443.44,2.4
2119,-1739,-327.54,299.3,443.7,2.4
2120,-2240,-328.67,299.55,444.7,2.4
2121,-2319,-329.32,300.54,445.85,2.4
2122,-1953,-329.12,301.58,446.39,2.4
2123,-1271,-328.44,302.04,446.2,2.4
2124,-510,-327.93,301.95,445.77,2.4
2125,-4,-327.72,301.76,445.48,2.4
2126,45,-327.53,301.59,445.23,2.4
2127,-321,-327.33,301.2,444.82,2.4
2128,-1003,-327.49,300.5,444.47,2.4
2129,-1738,-328.32,299.97,444.72,2.4
2130,-2238,-329.45,300.22,445.72,2.4
2131,-2320,-330.1,301.21,446.87,2.4
2132,-1952,-329.9,302.25,447.42,2.4
2133,-1270,-329.22,302.7,447.23,2.4
2134,-509,-328.71,302.61,446.79,2.4
2135,-3,-328.5,302.42,446.51,2.4
2136,44,-328.31,302.25,446.26,2.4
2137,-322,-328.1,301.86,445.84,2.4
2138,-1001,-328.27,301.16,445.49,2.4
2139,-1738,-329.1,300.64,445.74,2.4
2140,-2239,-330.23,300.88,446.75,2.4
2141,-2319,-330.88,301.87,447.89,2.4
2142,-1953,-330.67,302.91,448.44,2.4
2143,-1270,-329.99,303.36,448.25,2.4
2144,-511,-329.48,303.27,447.81,2.4
2145,-3,-329.27,303.08,447.52,2.4
2146,45,-329.08,302.91,447.27,2.4
2147,-323,-328.88,302.52,446.85,2.4
2148,-1003,-329.04,301.82,446.5,2.4
2149,-1738,-329.87,301.29,446.76,2.4
2150,-2239,-331,301.54,447.76,2.4
2151,-2319,-331.65,302.53,448.9,2.4
2152,-1955,-331.44,303.57,449.45,2.4
2153,-1271,-330.76,304.02,449.26,2.4
2154,-511,-330.25,303.93,448.82,2.4
2155,-4,-330.04,303.74,448.53,2.4
2156,43,-329.85,303.57,448.28,2.4
2157,-324,-329.64,303.17,447.86,2.4
2158,-1003,-329.81,302.47,447.51,2.4
2159,-1739,-330.64,301.95,447.76,2.4
2160,-2241,-331.77,302.19,448.77,2.4
2161,-2318,-332.42,303.18,449.91,2.4
2162,-1952,-332.21,304.22,450.45,2.4
2163,-1269,-331.53,304.67,450.26,2.4
2164,-509,-331.02,304.58,449.82,2.4
2165,-4,-330.81,304.38,449.54,2.4
2166,44,-330.62,304.22,449.28,2.4
2167,-322,-330.41,303.82,448.86,2.4
2168,-1004,-330.57,303.12,448.51,2.4
2169,-1740,-331.4,302.59,448.77,2.4
2170,-2239,-332.53,302.84,449.77,2.4
2171,-2320,-333.18,303.83,450.91,2.4
2172,-1953,-332.97,304.86,451.45,2.4
2173,-1270,-332.29,305.32,451.26,2.4
2174,-509,-331.78,305.22,450.82,2.4
2175,-2,-331.57,305.03,450.54,2.4
2176,44,-331.38,304.86,450.28,2.4
2177,-323,-331.17,304.47,449.86,2.4
2178,-1002,-331.33,303.77,449.51,2.4
2179,-1740,-332.16,303.24,449.76,2.4
2180,-2248,-333.3,303.48,450.77,2.4
2181,-2430,-333.99,304.53,451.98,2.4
2182,-2039,-333.78,305.62,452.56,2.4
2183,-1335,-333.07,306.1,452.37,2.4
2184,-592,-332.51,306.03,451.9,2.4
2185,-81,-332.25,305.82,451.57,2.4
2186,-20,-332.04,305.62,451.28,2.4
2187,-372,-331.83,305.19,450.83,2.4
2188,-1043,-332.01,304.47,450.48,2.4
2189,-1646,-332.78,303.96,450.7,2.4
2190,-2170,-333.87,304.19,451.66,2.4
2191,-2267,-334.49,305.15,452.77,2.4
2192,-1917,-334.28,306.16,453.3,2.4
2193,-1250,-333.61,306.61,453.11,2.4
2194,-510,-333.1,306.51,452.66,2.4
2195,-3,-332.89,306.32,452.38,2.4
2196,44,-332.69,306.15,452.12,2.4
2197,-323,-332.49,305.75,451.7,2.4
2198,-1005,-332.65,305.05,451.34,2.4
2199,-1726,-333.47,304.52,451.59,2.4
2200,-2230,-334.59,304.77,452.59,2.4
2201,-2313,-335.24,305.75,453.73,2.4
2202,-1947,-335.03,306.78,454.27,2.4
2203,-1268,-334.35,307.23,454.07,2.4
2204,-507,-333.83,307.14,453.63,2.4
2205,-3,-333.62,306.94,453.34,2.4
2206,43,-333.43,306.77,453.08,2.4
2207,-322,-333.22,306.38,452.66,2.4
2208,-1002,-333.38,305.68,452.31,2.4
2209,-1738,-334.21,305.15,452.56,2.4
2210,-2238,-335.34,305.39,453.56,2.4
2211,-2319,-335.98,306.38,454.7,2.4
2212,-1953,-335.77,307.41,455.24,2.4
2213,-1270,-335.09,307.86,455.05,2.4
2214,-510,-334.58,307.77,454.6,2.4
2215,-4,-334.36,307.58,454.31,2.4
2216,45,-334.17,307.4,454.06,2.4
2217,-322,-333.96,307.01,453.63,2.4
2218,-1002,-334.12,306.31,453.28,2.4
2219,-1740,-334.95,305.78,453.53,2.4
2220,-2239,-336.08,306.02,454.53,2.4
2221,-2320,-336.72,307.01,455.67,2.4
2222,-1954,-336.51,308.04,456.21,2.4
2223,-1268,-335.83,308.49,456.02,2.4
2224,-509,-335.32,308.4,455.57,2.4
2225,-4,-335.1,308.2,455.28,2.4
2226,44,-334.91,308.03,455.02,2.4
2227,-321,-334.7,307.64,454.6,2.4
2228,-1003,-334.86,306.93,454.24,2.4
2229,-1740,-335.69,306.4,454.5,2.4
2230,-2240,-336.82,306.65,455.5,2.4
2231,-2319,-337.46,307.63,456.64,2.4
2232,-1955,-337.25,308.67,457.18,2.4
2233,-1271,-336.57,309.12,456.98,2.4
2234,-511,-336.05,309.02,456.54,2.4
2235,-3,-335.84,308.83,456.25,2.4
2236,44,-335.64,308.66,455.99,2.4
2237,-322,-335.43,308.26,455.56,2.4
2238,-1005,-335.59,307.56,455.21,2.4
2239,-1726,-336.41,307.03,455.46,2.4
2240,-2232,-337.53,307.27,456.45,2.4
2241,-2312,-338.18,308.25,457.58,2.4
2242,-1948,-337.96,309.28,458.12,2.4
2243,-1268,-337.28,309.73,457.92,2.4
2244,-508,-336.77,309.63,457.48,2.4
2245,-4,-336.55,309.44,457.19,2.4
2246,45,-336.36,309.27,456.93,2.4
2247,-321,-336.15,308.87,456.51,2.4
2248,-1004,-336.31,308.17,456.15,2.4
2249,-1739,-337.13,307.64,456.4,2.4
2250,-2239,-338.26,307.88,457.39,2.4
2251,-2319,-338.9,308.86,458.53,2.4
2252,-1954,-338.69,309.9,459.07,2.4
2253,-1270,-338.01,310.35,458.87,2.4
2254,-510,-337.49,310.25,458.43,2.4
2255,-3,-337.28,310.06,458.14,2.4
2256,45,-337.08,309.88,457.88,2.4
2257,-323,-336.87,309.49,457.45,2.4
2258,-1004,-337.03,308.78,457.1,2.4
2259,-1740,-337.86,308.25,457.35,2.4
2260,-2239,-338.98,308.49,458.34,2.4
2261,-2320,-339.63,309.48,459.48,2.4
2262,-1952,-339.41,310.51,460.02,2.4
2263,-1269,-338.73,310.96,459.82,2.4
2264,-509,-338.22,310.86,459.37,2.4
2265,-3,-338,310.67,459.08,2.4
2266,44,-337.81,310.49,458.82,2.4
2267,-323,-337.59,310.09,458.4,2.4
2268,-1004,-337.75,309.39,458.04,2.4
2269,-1741,-338.58,308.86,458.29,2.4
2270,-2241,-339.71,309.1,459.28,2.4
2271,-2320,-340.35,310.08,460.42,2.4
2272,-1952,-340.14,311.11,460.96,2.4
2273,-1269,-339.45,311.56,460.76,2.4
2274,-509,-338.94,311.47,460.31,2.4
2275,-3,-338.72,311.27,460.02,2.4
2276,45,-338.52,311.1,459.76,2.4
2277,-323,-338.31,310.7,459.34,2.4
2278,-1003,-338.47,310,458.98,2.4
2279,-1739,-339.3,309.46,459.23,2.4
2280,-2241,-340.42,309.7,460.22,2.4
2281,-2319,-341.06,310.69,461.36,2.4
2282,-1955,-340.85,311.72,461.9,2.4
2283,-1269,-340.17,312.17,461.7,2.4
2284,-508,-339.65,312.07,461.25,2.4
2285,-4,-339.43,311.87,460.96,2.4
2286,45,-339.24,311.7,460.7,2.4
2287,-322,-339.02,311.3,460.27,2.4
2288,-1002,-339.18,310.6,459.91,2.4
2289,-1739,-340.01,310.07,460.16,2.4
2290,-2239,-341.13,310.31,461.15,2.4
2291,-2319,-341.77,311.29,462.29,2.4
2292,-1951,-341.56,312.32,462.82,2.4
2293,-1268,-340.88,312.77,462.62,2.4
2294,-509,-340.36,312.67,462.18,2.4
2295,-2,-340.14,312.47,461.88,2.4
2296,44,-339.95,312.3,461.62,2.4
2297,-323,-339.73,311.9,461.19,2.4
2298,-1005,-339.89,311.19,460.83,2.4
2299,-1728,-340.71,310.66,461.08,2.4
2300,-2230,-341.83,310.9,462.07,2.4
2301,-2313,-342.47,311.88,463.2,2.4
2302,-1949,-342.25,312.91,463.73,2.4
2303,-1266,-341.57,313.36,463.53,2.4
2304,-508,-341.05,313.26,463.08,2.4
2305,-2,-340.83,313.06,462.79,2.4
2306,44,-340.64,312.89,462.53,2.4
2307,-324,-340.42,312.49,462.1,2.4
2308,-1004,-340.58,311.78,461.74,2.4
2309,-1728,-341.4,311.25,461.98,2.4
2310,-2231,-342.52,311.49,462.97,2.4
2311,-2311,-343.15,312.47,464.1,2.4
2312,-1947,-342.94,313.49,464.63,2.4
2313,-1266,-342.26,313.94,464.43,2.4
2314,-508,-341.74,313.84,463.98,2.4
2315,-3,-341.52,313.64,463.69,2.4
2316,44,-341.32,313.47,463.43,2.4
2317,-322,-341.11,313.07,463,2.4
2318,-1005,-341.27,312.36,462.64,2.4
2319,-1726,-342.08,311.83,462.88,2.4
2320,-2231,-343.2,312.07,463.87,2.4
2321,-2311,-343.84,313.05,465,2.4
2322,-1947,-343.62,314.07,465.53,2.4
2323,-1268,-342.94,314.52,465.33,2.4
2324,-507,-342.42,314.42,464.88,2.4
2325,-3,-342.2,314.22,464.58,2.4
2326,44,-342,314.05,464.32,2.4
2327,-323,-341.79,313.65,463.89,2.4
2328,-1003,-341.94,312.94,463.53,2.4
2329,-1739,-342.77,312.41,463.78,2.4
2330,-2241,-343.89,312.64,464.77,2.4
2331,-2319,-344.53,313.63,465.9,2.4
2332,-1952,-344.32,314.66,466.43,2.4
2333,-1269,-343.63,315.1,466.23,2.4
2334,-510,-343.11,315,465.78,2.4
2335,-3,-342.89,314.81,465.49,2.4
2336,43,-342.69,314.63,465.22,2.4
2337,-321,-342.48,314.23,464.79,2.4
2338,-1004,-342.63,313.52,464.43,2.4
2339,-1742,-343.46,312.99,464.68,2.4
2340,-2240,-344.58,313.23,465.67,2.4
2341,-2320,-345.22,314.21,466.8,2.4
2342,-1952,-345,315.24,467.34,2.4
2343,-1269,-344.32,315.68,467.13,2.4
2344,-509,-343.8,315.58,466.68,2.4
2345,-3,-343.58,315.39,466.39,2.4
2346,45,-343.38,315.21,466.12,2.4
2347,-324,-343.17,314.81,465.69,2.4
2348,-1005,-343.32,314.1,465.33,2.4
2349,-1727,-344.14,313.57,465.57,2.4
2350,-2229,-345.25,313.8,466.55,2.4
2351,-2311,-345.89,314.78,467.68,2.4
2352,-1948,-345.67,315.81,468.21,2.4
2353,-1267,-344.99,316.25,468.01,2.4
2354,-507,-344.47,316.15,467.56,2.4
2355,-3,-344.25,315.95,467.26,2.4
2356,44,-344.05,315.78,467,2.4
2357,-324,-343.83,315.37,466.56,2.4
2358,-1004,-343.99,314.67,466.2,2.4
2359,-1741,-344.81,314.13,466.45,2.4
2360,-2243,-345.94,314.37,467.44,2.4
2361,-2319,-346.57,315.35,468.57,2.4
2362,-1953,-346.36,316.38,469.1,2.4
2363,-1269,-345.67,316.82,468.9,2.4
2364,-510,-345.15,316.72,468.45,2.4
2365,-3,-344.93,316.53,468.15,2.4
2366,44,-344.73,316.35,467.88,2.4
2367,-323,-344.51,315.95,467.45,2.4
2368,-1005,-344.67,315.24,467.09,2.4
2369,-1727,-345.48,314.7,467.33,2.4
2370,-2228,-346.6,314.94,468.31,2.4
2371,-2313,-347.23,315.92,469.44,2.4
2372,-1947,-347.02,316.94,469.97,2.4
2373,-1268,-346.33,317.39,469.76,2.4
2374,-506,-345.81,317.29,469.31,2.4
2375,-3,-345.59,317.09,469.02,2.4
2376,44,-345.39,316.91,468.75,2.4
2377,-324,-345.17,316.51,468.32,2.4
2378,-1003,-345.33,315.8,467.95,2.4
2379,-1740,-346.15,315.26,468.2,2.4
2380,-2241,-347.27,315.5,469.19,2.4
2381,-2318,-347.91,316.48,470.32,2.4
2382,-1952,-347.69,317.51,470.85,2.4
2383,-1268,-347,317.95,470.64,2.4
2384,-508,-346.48,317.85,470.19,2.4
2385,-3,-346.26,317.65,469.89,2.4
2386,45,-346.06,317.47,469.62,2.4
2387,-324,-345.84,317.07,469.19,2.4
2388,-1004,-346,316.36,468.83,2.4
2389,-1728,-346.81,315.83,469.07,2.4
2390,-2231,-347.93,316.06,470.05,2.4
2391,-2313,-348.56,317.04,471.18,2.4
2392,-1948,-348.34,318.06,471.71,2.4
2393,-1266,-347.66,318.51,471.5,2.4
2394,-508,-347.13,318.4,471.05,2.4
2395,-3,-346.91,318.2,470.75,2.4
2396,42,-346.71,318.03,470.48,2.4
2397,-321,-346.49,317.62,470.05,2.4
2398,-1000,-346.65,316.92,469.68,2.4
2399,-1742,-347.47,316.38,469.93,2.4
2400,-2245,-348.59,316.62,470.92,2.4
2401,-2323,-349.23,317.6,472.05,2.4
2402,-1955,-349.01,318.63,472.58,2.4
2403,-1270,-348.32,319.07,472.37,2.4
2404,-502,-347.8,318.97,471.92,2.4
2405,-4,-347.58,318.77,471.62,2.4
2406,51,-347.38,318.59,471.36,2.4
2407,-325,-347.17,318.19,470.92,2.4
2408,-1008,-347.32,317.48,470.56,2.4
2409,-1728,-348.13,316.94,470.8,2.4
2410,-2231,-349.25,317.18,471.78,2.4
2411,-2314,-349.88,318.15,472.91,2.4
2412,-1948,-349.66,319.18,473.43,2.4
2413,-1267,-348.98,319.62,473.22,2.4
2414,-508,-348.45,319.52,472.77,2.4
2415,-4,-348.23,319.32,472.47,2.4
2416,44,-348.03,319.14,472.2,2.4
2417,-323,-347.81,318.74,471.77,2.4
2418,-1003,-347.96,318.03,471.4,2.4
2419,-1739,-348.78,317.49,471.64,2.4
2420,-2240,-349.9,317.72,472.63,2.4
2421,-2318,-350.54,318.7,473.76,2.4
2422,-1953,-350.32,319.73,474.29,2.4
2423,-1268,-349.63,320.17,474.08,2.4
2424,-509,-349.11,320.07,473.62,2.4
2425,-2,-348.89,319.87,473.33,2.4
2426,45,-348.68,319.69,473.06,2.4
2427,-323,-348.46,319.29,472.62,2.4
2428,-1005,-348.62,318.58,472.25,2.4
2429,-1728,-349.43,318.04,472.49,2.4
2430,-2230,-350.54,318.27,473.47,2.4
2431,-2312,-351.18,319.25,474.6,2.4
2432,-1947,-350.95,320.27,475.12,2.4
2433,-1266,-350.27,320.71,474.91,2.4
2434,-506,-349.74,320.61,474.46,2.4
2435,-2,-349.52,320.41,474.16,2.4
2436,46,-349.32,320.23,473.89,2.4
2437,-323,-349.1,319.83,473.46,2.4
2438,-1005,-349.25,319.11,473.09,2.4
2439,-1726,-350.07,318.58,473.33,2.4
2440,-2232,-351.18,318.81,474.31,2.4
2441,-2313,-351.81,319.79,475.43,2.4
2442,-1947,-351.59,320.81,475.96,2.4
2443,-1267,-350.9,321.25,475.75,2.4
2444,-507,-350.38,321.15,475.29,2.4
2445,-3,-350.16,320.95,474.99,2.4
2446,45,-349.95,320.77,474.72,2.4
2447,-322,-349.73,320.36,474.29,2.4
2448,-1005,-349.89,319.65,473.92,2.4
2449,-1726,-350.7,319.12,474.15,2.4
2450,-2230,-351.81,319.35,475.13,2.4
2451,-2311,-352.44,320.32,476.26,2.4
2452,-1947,-352.22,321.34,476.78,2.4
2453,-1269,-351.53,321.79,476.57,2.4
2454,-507,-351.01,321.68,476.11,2.4
2455,-2,-350.78,321.48,475.81,2.4
2456,45,-350.58,321.3,475.54,2.4
2457,-324,-350.36,320.9,475.11,2.4
2458,-1004,-350.51,320.18,474.74,2.4
2459,-1741,-351.33,319.65,474.98,2.4
2460,-2241,-352.45,319.88,475.97,2.4
2461,-2321,-353.08,320.86,477.09,2.4
2462,-1952,-352.86,321.88,477.62,2.4
2463,-1268,-352.17,322.32,477.41,2.4
2464,-509,-351.65,322.22,476.95,2.4
2465,-2,-351.43,322.02,476.65,2.4
2466,45,-351.22,321.84,476.38,2.4
2467,-322,-351,321.43,475.94,2.4
2468,-1004,-351.15,320.72,475.57,2.4
2469,-1741,-351.97,320.18,475.82,2.4
2470,-2240,-353.09,320.42,476.8,2.4
2471,-2319,-353.72,321.39,477.93,2.4
2472,-1953,-353.5,322.42,478.45,2.4
2473,-1269,-352.81,322.86,478.24,2.4
2474,-509,-352.28,322.76,477.78,2.4
2475,-3,-352.06,322.55,477.48,2.4
2476,45,-351.86,322.37,477.21,2.4
2477,-323,-351.63,321.97,476.77,2.4
2478,-1006,-351.79,321.26,476.4,2.4
2479,-1727,-352.6,320.72,476.64,2.4
2480,-2231,-353.71,320.95,477.62,2.4
2481,-2312,-354.34,321.92,478.74,2.4
2482,-1946,-354.12,322.94,479.26,2.4
2483,-1265,-353.43,323.38,479.05,2.4
2484,-508,-352.9,323.28,478.59,2.4
2485,-3,-352.68,323.07,478.29,2.4
2486,43,-352.47,322.89,478.01,2.4
2487,-323,-352.25,322.49,477.58,2.4
2488,-1004,-352.4,321.78,477.21,2.4
2489,-1741,-353.22,321.24,477.45,2.4
2490,-2241,-354.34,321.47,478.43,2.4
2491,-2319,-354.97,322.45,479.56,2.4
2492,-1951,-354.75,323.47,480.08,2.4
2493,-1268,-354.06,323.91,479.87,2.4
2494,-508,-353.53,323.8,479.41,2.4
2495,-3,-353.31,323.6,479.11,2.4
2496,44,-353.1,323.42,478.83,2.4
2497,-323,-352.88,323.01,478.39,2.4
2498,-1007,-353.03,322.3,478.02,2.4
2499,-1726,-353.84,321.76,478.26,2.4
2500,-2225,-354.94,321.99,479.23,2.4
2501,-2426,-355.62,323.02,480.42,2.4
2502,-2036,-355.39,324.1,480.98,2.4
2503,-1335,-354.68,324.57,480.77,2.4
2504,-598,-354.1,324.48,480.29,2.4
2505,-104,-353.81,324.26,479.93,2.4
2506,-41,-353.58,324.04,479.6,2.4
2507,-381,-353.35,323.59,479.14,2.4
2508,-1050,-353.52,322.86,478.76,2.4
2509,-1654,-354.29,322.33,478.97,2.4
2510,-2176,-355.36,322.55,479.92,2.4
2511,-2270,-355.98,323.5,481.01,2.4
2512,-1917,-355.75,324.5,481.52,2.4
2513,-1251,-355.07,324.94,481.31,2.4
2514,-510,-354.54,324.83,480.85,2.4
2515,-3,-354.32,324.63,480.54,2.4
2516,46,-354.11,324.45,480.27,2.4
2517,-324,-353.89,324.04,479.83,2.4
2518,-1005,-354.04,323.32,479.46,2.4
2519,-1728,-354.85,322.79,479.7,2.4
2520,-2230,-355.96,323.02,480.67,2.4
2521,-2311,-356.59,323.99,481.79,2.4
2522,-1947,-356.36,325.01,482.31,2.4
2523,-1267,-355.67,325.45,482.1,2.4
2524,-506,-355.14,325.34,481.64,2.4
2525,-3,-354.92,325.14,481.33,2.4
2526,45,-354.71,324.95,481.06,2.4
2527,-324,-354.49,324.55,480.62,2.4
2528,-1006,-354.64,323.83,480.25,2.4
2529,-1727,-355.45,323.29,480.48,2.4
2530,-2230,-356.56,323.52,481.46,2.4
2531,-2313,-357.19,324.5,482.58,2.4
2532,-1946,-356.96,325.51,483.1,2.4
2533,-1265,-356.27,325.95,482.88,2.4
2534,-508,-355.74,325.85,482.42,2.4
2535,-4,-355.52,325.64,482.12,2.4
2536,44,-355.31,325.46,481.84,2.4
2537,-324,-355.09,325.05,481.4,2.4
2538,-1006,-355.24,324.34,481.03,2.4
2539,-1729,-356.05,323.8,481.26,2.4
2540,-2230,-357.15,324.03,482.24,2.4
2541,-2312,-357.78,325,483.36,2.4
2542,-1948,-357.56,326.02,483.88,2.4
2543,-1266,-356.87,326.45,483.66,2.4
2544,-508,-356.34,326.35,483.2,2.4
2545,-3,-356.11,326.14,482.89,2.4
2546,44,-355.91,325.96,482.62,2.4
2547,-324,-355.68,325.55,482.18,2.4
2548,-1006,-355.83,324.84,481.8,2.4
2549,-1728,-356.64,324.3,482.04,2.4
2550,-2232,-357.75,324.53,483.01,2.4
2551,-2311,-358.38,325.5,484.13,2.4
2552,-1948,-358.15,326.52,484.65,2.4
2553,-1266,-357.46,326.95,484.43,2.4
2554,-506,-356.93,326.85,483.97,2.4
2555,-2,-356.71,326.64,483.67,2.4
2556,46,-356.5,326.46,483.39,2.4
2557,-325,-356.28,326.05,482.95,2.4
2558,-1007,-356.42,325.33,482.58,2.4
2559,-1729,-357.23,324.79,482.81,2.4
2560,-2232,-358.34,325.02,483.79,2.4
2561,-2312,-358.97,325.99,484.9,2.4
2562,-1946,-358.75,327.01,485.42,2.4
2563,-1265,-358.05,327.45,485.21,2.4
2564,-508,-357.52,327.34,484.74,2.4
2565,-3,-357.3,327.14,484.44,2.4
2566,45,-357.09,326.95,484.16,2.4
2567,-324,-356.87,326.54,483.72,2.4
2568,-1007,-357.01,325.83,483.35,2.4
2569,-1729,-357.82,325.29,483.58,2.4
2570,-2231,-358.93,325.52,484.55,2.4
2571,-2312,-359.56,326.49,485.67,2.4
2572,-1946,-359.33,327.5,486.19,2.4
2573,-1266,-358.64,327.94,485.97,2.4
2574,-507,-358.11,327.83,485.51,2.4
2575,-2,-357.89,327.63,485.2,2.4
2576,44,-357.68,327.44,484.93,2.4
2577,-323,-357.45,327.04,484.48,2.4
2578,-1005,-357.6,326.32,484.11,2.4
2579,-1728,-358.41,325.78,484.34,2.4
2580,-2231,-359.51,326.01,485.32,2.41
2581,-2311,-360.14,326.98,486.43,2.4
2582,-1947,-359.91,327.99,486.95,2.4
2583,-1266,-359.22,328.43,486.73,2.4
2584,-507,-358.69,328.32,486.27,2.4
2585,-2,-358.47,328.12,485.96,2.4
2586,44,-358.26,327.93,485.68,2.4
2587,-325,-358.03,327.52,485.24,2.4
2588,-1005,-358.18,326.81,484.87,2.4
2589,-1729,-358.99,326.27,485.1,2.4
2590,-2231,-360.09,326.49,486.07,2.41
2591,-2313,-360.72,327.47,487.19,2.4
2592,-1948,-360.49,328.48,487.71,2.4
2593,-1265,-359.8,328.92,487.49,2.4
2594,-508,-359.27,328.81,487.02,2.4
2595,-3,-359.04,328.6,486.72,2.4
2596,44,-358.84,328.42,486.44,2.4
2597,-324,-358.61,328.01,486,2.4
2598,-1006,-358.76,327.29,485.62,2.4
2599,-1729,-359.56,326.75,485.85,2.4
2600,-2231,-360.67,326.98,486.83,2.41
2601,-2311,-361.3,327.95,487.94,2.4
2602,-1947,-361.07,328.97,488.46,2.4
2603,-1267,-360.38,329.4,488.24,2.4
2604,-506,-359.85,329.29,487.78,2.4
2605,-2,-359.62,329.09,487.47,2.4
2606,45,-359.41,328.9,487.19,2.4
2607,-324,-359.18,328.49,486.75,2.4
2608,-1006,-359.33,327.78,486.37,2.4
2609,-1729,-360.14,327.23,486.6,2.4
2610,-2231,-361.24,327.46,487.57,2.41
2611,-2313,-361.87,328.43,488.69,2.4
2612,-1945,-361.64,329.45,489.2,2.4
2613,-1264,-360.95,329.88,488.99,2.4
2614,-507,-360.42,329.77,488.52,2.4
2615,-1,-360.19,329.57,488.21,2.4
2616,45,-359.98,329.38,487.94,2.4
2617,-325,-359.76,328.97,487.49,2.4
2618,-1005,-359.9,328.25,487.11,2.4
2619,-1730,-360.71,327.71,487.35,2.4
2620,-2232,-361.82,327.94,488.32,2.41
2621,-2313,-362.44,328.91,489.43,2.4
2622,-1948,-362.22,329.93,489.95,2.4
2623,-1267,-361.52,330.36,489.73,2.4
2624,-507,-360.99,330.25,489.27,2.4
2625,-3,-360.76,330.05,488.96,2.4
2626,46,-360.55,329.86,488.68,2.4
2627,-324,-360.33,329.45,488.23,2.4
2628,-1006,-360.47,328.73,487.86,2.4
2629,-1728,-361.28,328.19,488.09,2.4
2630,-2230,-362.38,328.42,489.06,2.41
2631,-2312,-363.01,329.39,490.17,2.4
2632,-1947,-362.78,330.4,490.69,2.4
2633,-1266,-362.08,330.84,490.47,2.4
2634,-506,-361.55,330.73,490,2.4
2635,-3,-361.33,330.52,489.69,2.4
2636,43,-361.11,330.33,489.41,2.4
2637,-325,-360.89,329.92,488.97,2.4
2638,-1006,-361.03,329.2,488.59,2.4
2639,-1728,-361.84,328.66,488.82,2.4
2640,-2231,-362.94,328.89,489.79,2.41
2641,-2311,-363.57,329.86,490.9,2.4
2642,-1945,-363.34,330.87,491.42,2.4
2643,-1266,-362.64,331.31,491.2,2.4
2644,-508,-362.11,331.2,490.73,2.4
2645,-3,-361.88,330.99,490.42,2.4
2646,44,-361.67,330.8,490.14,2.4
2647,-323,-361.45,330.39,489.7,2.4
2648,-1007,-361.59,329.67,489.32,2.4
2649,-1728,-362.4,329.13,489.55,2.4
2650,-2232,-363.5,329.36,490.52,2.41
2651,-2313,-364.13,330.33,491.63,2.4
2652,-1947,-363.9,331.34,492.15,2.4
2653,-1265,-363.2,331.78,491.93,2.4
2654,-507,-362.67,331.67,491.46,2.4
2655,-3,-362.44,331.46,491.15,2.4
2656,44,-362.23,331.27,490.87,2.4
2657,-324,-362,330.86,490.42,2.4
2658,-1006,-362.15,330.14,490.04,2.4
2659,-1729,-362.95,329.6,490.27,2.4
2660,-2232,-364.06,329.82,491.25,2.41
2661,-2312,-364.68,330.79,492.36,2.4
2662,-1947,-364.45,331.81,492.87,2.4
2663,-1265,-363.76,332.24,492.65,2.4
2664,-509,-363.23,332.13,492.18,2.4
2665,-2,-363,331.92,491.87,2.4
2666,45,-362.78,331.74,491.59,2.4
2667,-323,-362.56,331.33,491.15,2.4
2668,-1007,-362.7,330.61,490.77,2.4
2669,-1729,-363.51,330.06,491,2.4
2670,-2229,-364.61,330.29,491.97,2.41
2671,-2310,-365.23,331.25,493.08,2.4
2672,-1947,-365,332.27,493.59,2.4
2673,-1265,-364.31,332.7,493.37,2.4
2674,-506,-363.78,332.59,492.9,2.4
2675,-3,-363.55,332.38,492.59,2.4
2676,44,-363.33,332.2,492.31,2.4
2677,-325,-363.11,331.78,491.86,2.4
2678,-1006,-363.25,331.06,491.48,2.4
2679,-1729,-364.05,330.52,491.71,2.4
2680,-2233,-365.16,330.75,492.68,2.41
2681,-2312,-365.78,331.71,493.79,2.41
2682,-1946,-365.55,332.73,494.3,2.4
2683,-1265,-364.86,333.16,494.08,2.4
2684,-508,-364.32,333.05,493.61,2.4
2685,-3,-364.09,332.84,493.3,2.4
2686,45,-363.88,332.65,493.02,2.4
2687,-325,-363.65,332.24,492.57,2.4
2688,-1006,-363.8,331.52,492.19,2.4
2689,-1730,-364.6,330.98,492.42,2.4
2690,-2231,-365.7,331.2,493.39,2.41
2691,-2314,-366.33,332.17,494.5,2.41
2692,-1947,-366.1,333.18,495.02,2.4
2693,-1265,-365.4,333.62,494.79,2.4
2694,-507,-364.87,333.51,494.32,2.4
2695,-2,-364.64,333.3,494.01,2.4
2696,44,-364.43,333.11,493.73,2.4
2697,-325,-364.2,332.7,493.28,2.4
2698,-1006,-364.34,331.98,492.9,2.4
2699,-1729,-365.14,331.43,493.13,2.4
2700,-2232,-366.25,331.66,494.1,2.41
2701,-2313,-366.87,332.62,495.21,2.41
2702,-1947,-366.64,333.64,495.72,2.4
2703,-1266,-365.94,334.07,495.5,2.4
2704,-507,-365.41,333.96,495.03,2.4
