Samp,Signal,I,Q,R,Phi
2864,-1133,21.55,-116.19,118.17,-1.39
2865,-1310,22.31,-116.37,118.49,-1.38
2866,-1420,22.82,-117.02,119.22,-1.38
2867,-1448,22.81,-117.86,120.04,-1.38
2868,-1365,22.29,-118.47,120.55,-1.38
2869,-1206,21.56,-118.63,120.58,-1.39
2870,-1032,20.93,-118.36,120.2,-1.4
2871,-897,20.58,-117.83,119.61,-1.4
2872,-881,20.57,-117.2,118.99,-1.4
2873,-971,20.92,-116.63,118.5,-1.39
2874,-1132,21.58,-116.34,118.33,-1.39
2875,-1311,22.35,-116.52,118.65,-1.38
2876,-1420,22.86,-117.17,119.38,-1.38
2877,-1449,22.84,-118.01,120.2,-1.38
2878,-1367,22.33,-118.63,120.71,-1.38
2879,-1206,21.59,-118.79,120.73,-1.39
2880,-1031,20.96,-118.51,120.35,-1.4
2881,-897,20.62,-117.98,119.77,-1.4
2882,-880,20.6,-117.36,119.15,-1.4
2883,-969,20.95,-116.79,118.65,-1.39
2884,-1132,21.61,-116.5,118.48,-1.39
2885,-1310,22.38,-116.68,118.81,-1.38
2886,-1421,22.89,-117.33,119.54,-1.38
2887,-1448,22.88,-118.16,120.36,-1.38
2888,-1365,22.36,-118.78,120.87,-1.38
2889,-1207,21.62,-118.94,120.89,-1.39
2890,-1031,20.99,-118.67,120.51,-1.4
2891,-898,20.65,-118.14,119.93,-1.4
2892,-881,20.64,-117.51,119.31,-1.4
2893,-968,20.98,-116.94,118.81,-1.39
2894,-1133,21.64,-116.65,118.64,-1.39
2895,-1309,22.41,-116.83,118.96,-1.38
2896,-1420,22.92,-117.48,119.69,-1.38
2897,-1448,22.91,-118.31,120.51,-1.38
2898,-1365,22.39,-118.93,121.02,-1.38
2899,-1205,21.66,-119.09,121.05,-1.39
2900,-1030,21.03,-118.82,120.66,-1.4
2901,-899,20.68,-118.29,120.08,-1.4
2902,-881,20.67,-117.66,119.46,-1.4
2903,-969,21.01,-117.09,118.96,-1.39
2904,-1132,21.68,-116.8,118.79,-1.39
2905,-1310,22.45,-116.98,119.11,-1.38
2906,-1422,22.96,-117.63,119.85,-1.38
2907,-1451,22.94,-118.47,120.67,-1.38
2908,-1366,22.42,-119.09,121.18,-1.38
2909,-1205,21.69,-119.25,121.2,-1.39
2910,-1032,21.06,-118.97,120.82,-1.4
2911,-898,20.72,-118.44,120.24,-1.4
2912,-880,20.7,-117.81,119.62,-1.4
2913,-969,21.05,-117.25,119.12,-1.39
2914,-1131,21.71,-116.95,118.95,-1.39
2915,-1310,22.48,-117.13,119.27,-1.38
2916,-1420,22.99,-117.78,120,-1.38
2917,-1449,22.97,-118.62,120.82,-1.38
2918,-1368,22.45,-119.24,121.33,-1.38
2919,-1204,21.72,-119.4,121.36,-1.39
2920,-1030,21.09,-119.12,120.98,-1.4
2921,-898,20.75,-118.59,120.39,-1.4
2922,-881,20.73,-117.96,119.77,-1.4
2923,-969,21.08,-117.4,119.27,-1.39
2924,-1132,21.74,-117.1,119.1,-1.39
2925,-1308,22.51,-117.28,119.42,-1.38
2926,-1421,23.02,-117.93,120.16,-1.38
2927,-1449,23.01,-118.77,120.98,-1.38
2928,-1366,22.49,-119.39,121.49,-1.38
2929,-1205,21.75,-119.55,121.51,-1.39
2930,-1031,21.12,-119.27,121.13,-1.4
2931,-899,20.78,-118.74,120.54,-1.4
2932,-881,20.77,-118.11,119.92,-1.4
2933,-968,21.11,-117.55,119.43,-1.39
2934,-1132,21.77,-117.25,119.26,-1.39
2935,-1309,22.54,-117.43,119.58,-1.38
2936,-1421,23.05,-118.08,120.31,-1.38
2937,-1450,23.04,-118.92,121.13,-1.38
2938,-1368,22.52,-119.54,121.64,-1.38
2939,-1206,21.78,-119.7,121.66,-1.39
2940,-1031,21.15,-119.42,121.28,-1.4
2941,-899,20.81,-118.89,120.7,-1.4
2942,-881,20.79,-118.26,120.08,-1.4
2943,-971,21.14,-117.69,119.58,-1.39
2944,-1133,21.8,-117.4,119.41,-1.39
2945,-1310,22.57,-117.58,119.73,-1.38
2946,-1421,23.08,-118.23,120.46,-1.38
2947,-1450,23.07,-119.07,121.28,-1.38
2948,-1367,22.55,-119.69,121.79,-1.38
2949,-1206,21.81,-119.84,121.81,-1.39
2950,-1032,21.18,-119.57,121.43,-1.4
2951,-899,20.84,-119.04,120.85,-1.4
2952,-883,20.83,-118.41,120.22,-1.4
2953,-969,21.17,-117.84,119.73,-1.39
2954,-1134,21.84,-117.55,119.56,-1.39
2955,-1312,22.61,-117.73,119.88,-1.38
2956,-1421,23.12,-118.38,120.61,-1.38
2957,-1450,23.1,-119.21,121.43,-1.38
2958,-1367,22.58,-119.83,121.94,-1.38
2959,-1206,21.85,-119.99,121.96,-1.39
2960,-1032,21.22,-119.71,121.58,-1.4
2961,-898,20.87,-119.18,121,-1.4
2962,-882,20.86,-118.55,120.38,-1.4
2963,-969,21.2,-117.99,119.88,-1.39
2964,-1133,21.87,-117.69,119.71,-1.39
2965,-1309,22.64,-117.87,120.03,-1.38
2966,-1423,23.15,-118.52,120.76,-1.38
2967,-1450,23.13,-119.36,121.58,-1.38
2968,-1367,22.61,-119.98,122.09,-1.38
2969,-1206,21.88,-120.14,122.11,-1.39
2970,-1033,21.25,-119.86,121.73,-1.4
2971,-900,20.9,-119.33,121.15,-1.4
2972,-881,20.89,-118.7,120.52,-1.4
2973,-969,21.23,-118.13,120.03,-1.39
2974,-1133,21.9,-117.84,119.86,-1.39
2975,-1310,22.67,-118.02,120.18,-1.38
2976,-1421,23.18,-118.67,120.91,-1.38
2977,-1450,23.16,-119.5,121.73,-1.38
2978,-1367,22.64,-120.12,122.24,-1.38
2979,-1207,21.91,-120.28,122.26,-1.39
2980,-1032,21.28,-120.01,121.88,-1.4
2981,-898,20.93,-119.47,121.29,-1.4
2982,-882,20.92,-118.85,120.67,-1.4
2983,-971,21.26,-118.28,120.17,-1.39
2984,-1133,21.93,-117.98,120,-1.39
2985,-1309,22.7,-118.16,120.32,-1.38
2986,-1421,23.21,-118.81,121.06,-1.38
2987,-1450,23.19,-119.65,121.87,-1.38
2988,-1368,22.67,-120.27,122.39,-1.38
2989,-1205,21.94,-120.43,122.41,-1.39
2990,-1030,21.31,-120.15,122.03,-1.4
2991,-897,20.96,-119.62,121.44,-1.4
2992,-880,20.95,-118.99,120.82,-1.4
2993,-970,21.3,-118.42,120.32,-1.39
2994,-1133,21.96,-118.13,120.15,-1.39
2995,-1311,22.73,-118.31,120.47,-1.38
2996,-1421,23.24,-118.96,121.21,-1.38
2997,-1449,23.22,-119.79,122.02,-1.38
2998,-1367,22.7,-120.41,122.53,-1.38
2999,-1206,21.97,-120.57,122.56,-1.39
3000,-1033,21.34,-120.29,122.17,-1.4
3001,-899,20.99,-119.76,121.59,-1.4
3002,-882,20.98,-119.13,120.97,-1.4
3003,-972,21.33,-118.56,120.47,-1.39
3004,-1133,21.99,-118.27,120.3,-1.39
3005,-1309,22.76,-118.45,120.62,-1.38
3006,-1422,23.27,-119.1,121.35,-1.38
3007,-1449,23.25,-119.93,122.17,-1.38
3008,-1368,22.73,-120.55,122.68,-1.38
3009,-1205,22,-120.71,122.7,-1.39
3010,-1032,21.37,-120.43,122.32,-1.4
3011,-899,21.02,-119.9,121.73,-1.4
3012,-882,21.01,-119.27,121.11,-1.4
3013,-969,21.36,-118.71,120.61,-1.39
3014,-1132,22.02,-118.41,120.44,-1.39
3015,-1310,22.79,-118.59,120.76,-1.38
3016,-1422,23.3,-119.24,121.49,-1.38
3017,-1449,23.28,-120.07,122.31,-1.38
3018,-1366,22.76,-120.69,122.82,-1.38
3019,-1206,22.03,-120.85,122.84,-1.39
3020,-1032,21.4,-120.58,122.46,-1.4
3021,-897,21.05,-120.04,121.88,-1.4
3022,-881,21.04,-119.41,121.25,-1.4
3023,-970,21.39,-118.85,120.76,-1.39
3024,-1134,22.05,-118.55,120.59,-1.39
3025,-1310,22.82,-118.73,120.91,-1.38
3026,-1421,23.33,-119.38,121.64,-1.38
3027,-1450,23.31,-120.22,122.46,-1.38
3028,-1368,22.8,-120.84,122.97,-1.38
3029,-1205,22.06,-120.99,122.99,-1.39
3030,-1030,21.43,-120.72,122.6,-1.4
3031,-895,21.09,-120.19,122.02,-1.4
3032,-883,21.07,-119.56,121.4,-1.4
3033,-967,21.42,-118.99,120.9,-1.39
3034,-1135,22.08,-118.69,120.73,-1.39
3035,-1309,22.85,-118.87,121.05,-1.38
3036,-1425,23.36,-119.52,121.79,-1.38
3037,-1452,23.35,-120.36,122.6,-1.38
3038,-1369,22.83,-120.98,123.12,-1.38
3039,-1207,22.09,-121.14,123.14,-1.39
3040,-1035,21.46,-120.86,122.75,-1.4
3041,-893,21.12,-120.33,122.17,-1.4
3042,-884,21.1,-119.7,121.55,-1.4
3043,-974,21.45,-119.13,121.05,-1.39
3044,-1135,22.12,-118.84,120.88,-1.39
3045,-1312,22.88,-119.02,121.2,-1.38
3046,-1422,23.4,-119.66,121.93,-1.38
3047,-1448,23.38,-120.5,122.75,-1.38
3048,-1368,22.86,-121.12,123.26,-1.38
3049,-1206,22.13,-121.28,123.28,-1.39
3050,-1030,21.5,-121,122.89,-1.39
3051,-900,21.15,-120.47,122.31,-1.4
3052,-883,21.14,-119.84,121.69,-1.4
3053,-971,21.48,-119.27,121.19,-1.39
3054,-1134,22.15,-118.97,121.02,-1.39
3055,-1309,22.92,-119.15,121.34,-1.38
3056,-1422,23.43,-119.8,122.07,-1.38
3057,-1451,23.41,-120.64,122.89,-1.38
3058,-1367,22.89,-121.25,123.4,-1.38
3059,-1207,22.16,-121.41,123.42,-1.39
3060,-1032,21.53,-121.14,123.03,-1.39
3061,-899,21.18,-120.6,122.45,-1.4
3062,-882,21.17,-119.97,121.83,-1.4
3063,-970,21.51,-119.41,121.33,-1.39
3064,-1133,22.18,-119.11,121.16,-1.39
3065,-1309,22.94,-119.29,121.48,-1.38
3066,-1419,23.45,-119.94,122.21,-1.38
3067,-1448,23.44,-120.77,123.02,-1.38
3068,-1367,22.92,-121.39,123.53,-1.38
3069,-1205,22.18,-121.55,123.55,-1.39
3070,-1029,21.56,-121.27,123.17,-1.39
3071,-897,21.21,-120.74,122.59,-1.4
3072,-880,21.2,-120.11,121.97,-1.4
3073,-968,21.54,-119.54,121.47,-1.39
3074,-1129,22.2,-119.25,121.3,-1.39
3075,-1308,22.97,-119.43,121.62,-1.38
3076,-1421,23.48,-120.07,122.35,-1.38
3077,-1450,23.47,-120.91,123.17,-1.38
3078,-1367,22.95,-121.53,123.68,-1.38
3079,-1206,22.21,-121.69,123.7,-1.39
3080,-1033,21.58,-121.41,123.31,-1.39
3081,-899,21.23,-120.88,122.73,-1.4
3082,-880,21.22,-120.25,122.11,-1.4
3083,-972,21.57,-119.68,121.61,-1.39
3084,-1134,22.23,-119.38,121.43,-1.39
3085,-1310,23,-119.56,121.75,-1.38
3086,-1422,23.51,-120.21,122.49,-1.38
3087,-1450,23.5,-121.04,123.3,-1.38
3088,-1368,22.98,-121.66,123.81,-1.38
3089,-1205,22.24,-121.82,123.84,-1.39
3090,-1030,21.61,-121.54,123.45,-1.39
3091,-899,21.27,-121.01,122.87,-1.4
3092,-882,21.25,-120.38,122.24,-1.4
3093,-970,21.6,-119.81,121.74,-1.39
3094,-1133,22.26,-119.52,121.57,-1.39
3095,-1309,23.03,-119.7,121.89,-1.38
3096,-1421,23.54,-120.34,122.62,-1.38
3097,-1449,23.52,-121.18,123.44,-1.38
3098,-1367,23,-121.8,123.95,-1.38
3099,-1206,22.27,-121.95,123.97,-1.39
3100,-1032,21.64,-121.68,123.59,-1.39
3101,-900,21.29,-121.14,123,-1.4
3102,-883,21.28,-120.51,122.38,-1.4
3103,-970,21.62,-119.94,121.88,-1.39
3104,-1134,22.29,-119.65,121.71,-1.39
3105,-1311,23.06,-119.83,122.03,-1.38
3106,-1421,23.57,-120.48,122.76,-1.38
3107,-1451,23.55,-121.31,123.58,-1.38
3108,-1368,23.03,-121.93,124.09,-1.38
3109,-1206,22.3,-122.09,124.11,-1.39
3110,-1032,21.67,-121.81,123.72,-1.39
3111,-899,21.32,-121.28,123.14,-1.4
3112,-883,21.31,-120.65,122.51,-1.4
3113,-970,21.65,-120.08,122.01,-1.39
3114,-1133,22.32,-119.78,121.84,-1.39
3115,-1310,23.09,-119.96,122.16,-1.38
3116,-1421,23.6,-120.61,122.89,-1.38
3117,-1451,23.58,-121.44,123.71,-1.38
3118,-1369,23.06,-122.06,124.22,-1.38
3119,-1205,22.33,-122.22,124.24,-1.39
3120,-1031,21.7,-121.94,123.86,-1.39
3121,-900,21.35,-121.41,123.27,-1.4
3122,-882,21.34,-120.78,122.65,-1.4
3123,-971,21.68,-120.21,122.15,-1.39
3124,-1134,22.35,-119.91,121.98,-1.39
3125,-1311,23.12,-120.09,122.3,-1.38
3126,-1422,23.63,-120.74,123.03,-1.38
3127,-1449,23.61,-121.58,123.85,-1.38
3128,-1368,23.09,-122.19,124.36,-1.38
3129,-1206,22.36,-122.35,124.38,-1.39
3130,-1031,21.73,-122.07,123.99,-1.39
3131,-900,21.38,-121.54,123.41,-1.4
3132,-881,21.37,-120.91,122.78,-1.4
3133,-970,21.71,-120.34,122.28,-1.39
3134,-1134,22.37,-120.05,122.11,-1.39
3135,-1311,23.14,-120.23,122.43,-1.38
3136,-1422,23.65,-120.87,123.16,-1.38
3137,-1450,23.64,-121.71,123.98,-1.38
3138,-1368,23.12,-122.33,124.49,-1.38
3139,-1205,22.39,-122.48,124.51,-1.39
3140,-1031,21.76,-122.21,124.13,-1.39
3141,-899,21.41,-121.67,123.54,-1.4
3142,-882,21.4,-121.04,122.92,-1.4
3143,-969,21.74,-120.47,122.42,-1.39
3144,-1134,22.4,-120.18,122.25,-1.39
3145,-1312,23.17,-120.36,122.57,-1.38
3146,-1422,23.68,-121,123.3,-1.38
3147,-1451,23.67,-121.84,124.12,-1.38
3148,-1367,23.15,-122.46,124.63,-1.38
3149,-1206,22.42,-122.61,124.65,-1.39
3150,-1034,21.78,-122.34,124.26,-1.39
3151,-898,21.44,-121.8,123.68,-1.4
3152,-883,21.42,-121.17,123.05,-1.4
3153,-971,21.77,-120.6,122.55,-1.39
3154,-1134,22.43,-120.31,122.38,-1.39
3155,-1312,23.2,-120.49,122.7,-1.38
3156,-1422,23.71,-121.13,123.43,-1.38
3157,-1450,23.7,-121.97,124.25,-1.38
3158,-1368,23.18,-122.59,124.76,-1.38
3159,-1206,22.44,-122.74,124.78,-1.39
3160,-1030,21.81,-122.47,124.39,-1.39
3161,-899,21.47,-121.93,123.81,-1.4
3162,-881,21.46,-121.3,123.19,-1.4
3163,-971,21.8,-120.73,122.69,-1.39
3164,-1132,22.46,-120.44,122.51,-1.39
3165,-1310,23.23,-120.62,122.83,-1.38
3166,-1423,23.74,-121.26,123.57,-1.38
3167,-1451,23.73,-122.1,124.38,-1.38
3168,-1367,23.21,-122.72,124.89,-1.38
3169,-1206,22.47,-122.87,124.91,-1.39
3170,-1034,21.84,-122.6,124.53,-1.39
3171,-901,21.49,-122.06,123.94,-1.4
3172,-883,21.48,-121.43,123.31,-1.4
3173,-970,21.83,-120.86,122.82,-1.39
3174,-1135,22.49,-120.56,122.64,-1.39
3175,-1311,23.26,-120.74,122.96,-1.38
3176,-1423,23.77,-121.39,123.7,-1.38
3177,-1450,23.75,-122.22,124.51,-1.38
3178,-1368,23.23,-122.84,125.02,-1.38
3179,-1205,22.5,-123,125.04,-1.39
3180,-1030,21.87,-122.72,124.66,-1.39
3181,-898,21.53,-122.19,124.07,-1.4
3182,-883,21.51,-121.56,123.45,-1.4
3183,-970,21.86,-120.99,122.95,-1.39
3184,-1132,22.52,-120.69,122.78,-1.39
3185,-1310,23.29,-120.87,123.09,-1.38
3186,-1422,23.8,-121.52,123.83,-1.38
3187,-1450,23.78,-122.35,124.64,-1.38
3188,-1367,23.26,-122.97,125.15,-1.38
3189,-1205,22.53,-123.13,125.17,-1.39
3190,-1033,21.9,-122.85,124.79,-1.39
3191,-898,21.55,-122.32,124.2,-1.4
3192,-881,21.54,-121.69,123.58,-1.4
3193,-970,21.88,-121.12,123.08,-1.39
3194,-1132,22.55,-120.82,122.91,-1.39
3195,-1310,23.31,-121,123.22,-1.38
3196,-1419,23.82,-121.64,123.95,-1.38
3197,-1448,23.81,-122.48,124.77,-1.38
3198,-1366,23.29,-123.09,125.28,-1.38
3199,-1207,22.55,-123.25,125.3,-1.39
3200,-1032,21.92,-122.97,124.91,-1.39
3201,-898,21.58,-122.44,124.33,-1.4
3202,-882,21.56,-121.81,123.7,-1.4
3203,-970,21.91,-121.24,123.2,-1.39
3204,-1133,22.57,-120.94,123.03,-1.39
3205,-1309,23.34,-121.12,123.35,-1.38
3206,-1422,23.85,-121.77,124.08,-1.38
3207,-1449,23.83,-122.6,124.9,-1.38
3208,-1367,23.31,-123.22,125.41,-1.38
3209,-1205,22.58,-123.38,125.42,-1.39
3210,-1030,21.95,-123.1,125.04,-1.39
3211,-900,21.6,-122.56,124.45,-1.4
3212,-882,21.59,-121.93,123.83,-1.4
3213,-969,21.94,-121.36,123.33,-1.39
3214,-1133,22.6,-121.07,123.16,-1.39
3215,-1311,23.37,-121.25,123.48,-1.38
3216,-1422,23.88,-121.89,124.21,-1.38
3217,-1449,23.86,-122.73,125.02,-1.38
3218,-1367,23.34,-123.34,125.53,-1.38
3219,-1206,22.61,-123.5,125.55,-1.39
3220,-1030,21.98,-123.22,125.17,-1.39
3221,-899,21.63,-122.69,124.58,-1.4
3222,-882,21.62,-122.06,123.96,-1.4
3223,-970,21.96,-121.49,123.46,-1.39
3224,-1133,22.63,-121.19,123.29,-1.39
3225,-1310,23.4,-121.37,123.6,-1.38
3226,-1420,23.9,-122.02,124.33,-1.38
3227,-1449,23.89,-122.85,125.15,-1.38
3228,-1367,23.37,-123.47,125.66,-1.38
3229,-1206,22.63,-123.62,125.68,-1.39
3230,-1032,22,-123.34,125.29,-1.39
3231,-898,21.66,-122.81,124.71,-1.4
3232,-882,21.65,-122.18,124.08,-1.4
3233,-970,21.99,-121.61,123.58,-1.39
3234,-1133,22.65,-121.31,123.41,-1.39
3235,-1310,23.42,-121.49,123.73,-1.38
3236,-1421,23.93,-122.14,124.46,-1.38
3237,-1449,23.92,-122.97,125.28,-1.38
3238,-1366,23.4,-123.59,125.78,-1.38
3239,-1205,22.66,-123.74,125.8,-1.39
3240,-1031,22.03,-123.47,125.42,-1.39
3241,-898,21.69,-122.93,124.83,-1.4
3242,-881,21.67,-122.3,124.21,-1.4
3243,-970,22.02,-121.73,123.71,-1.39
3244,-1132,22.68,-121.44,123.54,-1.39
3245,-1308,23.45,-121.61,123.85,-1.38
3246,-1421,23.96,-122.26,124.58,-1.38
3247,-1450,23.94,-123.09,125.4,-1.38
3248,-1366,23.42,-123.71,125.91,-1.38
3249,-1205,22.69,-123.87,125.93,-1.39
3250,-1030,22.06,-123.59,125.54,-1.39
3251,-899,21.71,-123.05,124.95,-1.4
3252,-882,21.7,-122.42,124.33,-1.4
3253,-970,22.04,-121.85,123.83,-1.39
3254,-1133,22.71,-121.56,123.66,-1.39
3255,-1309,23.47,-121.73,123.98,-1.38
3256,-1420,23.98,-122.38,124.71,-1.38
3257,-1447,23.97,-123.21,125.52,-1.38
3258,-1365,23.45,-123.83,126.03,-1.38
3259,-1206,22.71,-123.98,126.05,-1.39
3260,-1030,22.08,-123.71,125.66,-1.39
3261,-897,21.74,-123.17,125.08,-1.4
3262,-881,21.73,-122.54,124.45,-1.4
3263,-969,22.07,-121.97,123.95,-1.39
3264,-1133,22.73,-121.68,123.78,-1.39
3265,-1309,23.5,-121.85,124.1,-1.38
3266,-1420,24.01,-122.5,124.83,-1.38
3267,-1449,24,-123.33,125.64,-1.38
3268,-1367,23.48,-123.95,126.15,-1.38
3269,-1205,22.74,-124.11,126.17,-1.39
3270,-1032,22.11,-123.83,125.79,-1.39
3271,-898,21.76,-123.29,125.2,-1.4
3272,-882,21.75,-122.66,124.57,-1.4
3273,-969,22.09,-122.09,124.07,-1.39
3274,-1131,22.76,-121.8,123.9,-1.39
3275,-1309,23.52,-121.97,124.22,-1.38
3276,-1422,24.03,-122.62,124.95,-1.38
3277,-1448,24.02,-123.45,125.77,-1.38
3278,-1365,23.5,-124.07,126.27,-1.38
3279,-1205,22.77,-124.22,126.29,-1.39
3280,-1030,22.14,-123.95,125.91,-1.39
3281,-898,21.79,-123.41,125.32,-1.4
3282,-880,21.78,-122.78,124.7,-1.4
3283,-971,22.12,-122.21,124.2,-1.39
3284,-1134,22.79,-121.91,124.02,-1.39
3285,-1310,23.55,-122.09,124.34,-1.38
3286,-1421,24.06,-122.74,125.07,-1.38
3287,-1449,24.05,-123.57,125.89,-1.38
3288,-1368,23.53,-124.19,126.4,-1.38
3289,-1204,22.79,-124.34,126.42,-1.39
3290,-1029,22.17,-124.07,126.03,-1.39
3291,-899,21.82,-123.53,125.44,-1.4
3292,-881,21.81,-122.9,124.82,-1.4
3293,-969,22.15,-122.33,124.32,-1.39
3294,-1133,22.81,-122.03,124.15,-1.39
3295,-1309,23.58,-122.21,124.46,-1.38
3296,-1422,24.09,-122.86,125.2,-1.38
3297,-1449,24.08,-123.69,126.01,-1.38
3298,-1365,23.56,-124.31,126.52,-1.38
3299,-1205,22.82,-124.46,126.54,-1.39
3300,-1030,22.19,-124.18,126.15,-1.39
3301,-897,21.85,-123.65,125.56,-1.4
3302,-881,21.83,-123.02,124.94,-1.4
3303,-969,22.18,-122.45,124.44,-1.39
3304,-1134,22.84,-122.15,124.27,-1.39
3305,-1309,23.61,-122.33,124.59,-1.38
3306,-1420,24.12,-122.97,125.32,-1.38
3307,-1449,24.1,-123.81,126.13,-1.38
3308,-1367,23.58,-124.42,126.64,-1.38
3309,-1204,22.85,-124.58,126.66,-1.39
3310,-1031,22.22,-124.3,126.27,-1.39
3311,-897,21.87,-123.77,125.68,-1.4
3312,-881,21.86,-123.14,125.06,-1.4
3313,-970,22.2,-122.57,124.56,-1.39
3314,-1132,22.87,-122.27,124.39,-1.39
3315,-1310,23.63,-122.45,124.71,-1.38
3316,-1421,24.14,-123.09,125.44,-1.38
3317,-1449,24.13,-123.92,126.25,-1.38
3318,-1366,23.61,-124.54,126.76,-1.38
3319,-1204,22.88,-124.7,126.78,-1.39
3320,-1032,22.24,-124.42,126.39,-1.39
3321,-898,21.9,-123.88,125.8,-1.4
3322,-881,21.89,-123.25,125.18,-1.4
3323,-971,22.23,-122.68,124.68,-1.39
3324,-1132,22.89,-122.38,124.51,-1.39
3325,-1311,23.66,-122.56,124.82,-1.38
3326,-1421,24.17,-123.21,125.56,-1.38
3327,-1449,24.16,-124.04,126.37,-1.38
3328,-1366,23.64,-124.66,126.88,-1.38
3329,-1207,22.9,-124.81,126.9,-1.39
3330,-1029,22.27,-124.53,126.51,-1.39
3331,-897,21.93,-124,125.92,-1.4
3332,-881,21.91,-123.37,125.3,-1.4
3333,-970,22.26,-122.8,124.8,-1.39
3334,-1133,22.92,-122.5,124.63,-1.39
3335,-1308,23.69,-122.68,124.94,-1.38
3336,-1422,24.2,-123.32,125.67,-1.38
3337,-1449,24.18,-124.16,126.49,-1.38
3338,-1366,23.66,-124.77,127,-1.38
3339,-1205,22.93,-124.93,127.01,-1.39
3340,-1029,22.3,-124.65,126.63,-1.39
3341,-898,21.95,-124.11,126.04,-1.4
3342,-880,21.94,-123.48,125.42,-1.39
3343,-969,22.28,-122.91,124.92,-1.39
3344,-1133,22.95,-122.62,124.75,-1.39
3345,-1308,23.71,-122.79,125.06,-1.38
3346,-1420,24.22,-123.44,125.79,-1.38
3347,-1448,24.21,-124.27,126.61,-1.38
3348,-1366,23.69,-124.89,127.11,-1.38
3349,-1204,22.95,-125.04,127.13,-1.39
3350,-1029,22.32,-124.76,126.74,-1.39
3351,-895,21.98,-124.23,126.16,-1.4
3352,-880,21.97,-123.6,125.54,-1.39
3353,-969,22.31,-123.03,125.04,-1.39
3354,-1131,22.97,-122.73,124.86,-1.39
3355,-1310,23.74,-122.91,125.18,-1.38
3356,-1419,24.25,-123.55,125.91,-1.38
3357,-1447,24.23,-124.39,126.72,-1.38
3358,-1365,23.71,-125,127.23,-1.38
3359,-1202,22.98,-125.16,127.25,-1.39
3360,-1028,22.35,-124.88,126.86,-1.39
3361,-897,22.01,-124.34,126.28,-1.4
3362,-879,21.99,-123.71,125.65,-1.39
3363,-969,22.34,-123.14,125.15,-1.39
3364,-1132,23,-122.85,124.98,-1.39
3365,-1309,23.77,-123.02,125.3,-1.38
3366,-1421,24.28,-123.67,126.03,-1.38
3367,-1448,24.26,-124.5,126.84,-1.38
3368,-1366,23.74,-125.12,127.35,-1.38
3369,-1206,23.01,-125.27,127.37,-1.39
3370,-1029,22.38,-124.99,126.98,-1.39
3371,-897,22.03,-124.46,126.39,-1.4
3372,-879,22.02,-123.83,125.77,-1.39
3373,-970,22.36,-123.26,125.27,-1.39
3374,-1132,23.02,-122.96,125.1,-1.39
3375,-1308,23.79,-123.14,125.41,-1.38
3376,-1420,24.3,-123.78,126.14,-1.38
3377,-1449,24.29,-124.61,126.96,-1.38
3378,-1365,23.77,-125.23,127.46,-1.38
3379,-1204,23.03,-125.38,127.48,-1.39
3380,-1028,22.4,-125.11,127.1,-1.39
3381,-897,22.06,-124.57,126.51,-1.4
3382,-881,22.04,-123.94,125.88,-1.39
3383,-968,22.39,-123.37,125.38,-1.39
3384,-1132,23.05,-123.07,125.21,-1.39
3385,-1386,23.86,-123.26,125.55,-1.38
3386,-1427,24.38,-123.91,126.29,-1.38
3387,-1464,24.36,-124.75,127.11,-1.38
3388,-1383,23.83,-125.38,127.62,-1.38
3389,-1228,23.09,-125.54,127.64,-1.39
3390,-1045,22.45,-125.26,127.25,-1.39
3391,-914,22.1,-124.71,126.65,-1.4
3392,-899,22.08,-124.07,126.02,-1.39
3393,-988,22.43,-123.49,125.51,-1.39
3394,-1148,23.1,-123.19,125.34,-1.39
3395,-1320,23.88,-123.37,125.66,-1.38
3396,-1429,24.39,-124.02,126.39,-1.38
3397,-1454,24.38,-124.85,127.21,-1.38
3398,-1371,23.85,-125.47,127.72,-1.38
3399,-1207,23.12,-125.63,127.74,-1.39
3400,-1031,22.49,-125.35,127.35,-1.39
3401,-898,22.14,-124.81,126.76,-1.4
3402,-881,22.13,-124.18,126.14,-1.39
3403,-969,22.47,-123.61,125.64,-1.39
3404,-1132,23.13,-123.31,125.46,-1.39
3405,-1309,23.9,-123.49,125.78,-1.38
3406,-1422,24.41,-124.13,126.51,-1.38
3407,-1447,24.4,-124.96,127.32,-1.38
3408,-1365,23.88,-125.58,127.83,-1.38
3409,-1204,23.14,-125.73,127.85,-1.39
3410,-1030,22.51,-125.46,127.46,-1.39
3411,-898,22.17,-124.92,126.87,-1.4
3412,-880,22.15,-124.29,126.25,-1.39
3413,-969,22.5,-123.72,125.75,-1.39
3414,-1132,23.16,-123.42,125.58,-1.39
3415,-1309,23.93,-123.6,125.89,-1.38
3416,-1420,24.44,-124.24,126.62,-1.38
3417,-1449,24.42,-125.07,127.44,-1.38
3418,-1364,23.9,-125.69,127.94,-1.38
3419,-1204,23.17,-125.84,127.96,-1.39
3420,-1030,22.54,-125.56,127.57,-1.39
3421,-897,22.19,-125.03,126.98,-1.4
3422,-881,22.18,-124.4,126.36,-1.39
3423,-969,22.52,-123.83,125.86,-1.39
3424,-1132,23.18,-123.53,125.69,-1.39
3425,-1309,23.95,-123.71,126,-1.38
3426,-1420,24.46,-124.35,126.73,-1.38
3427,-1449,24.44,-125.18,127.55,-1.38
3428,-1365,23.93,-125.8,128.05,-1.38
3429,-1204,23.19,-125.95,128.07,-1.39
3430,-1031,22.56,-125.67,127.68,-1.39
