Samp,Signal,I,Q,R,Phi
8247,-1215,142.78,-24.52,144.87,-0.17
8248,-1038,142.3,-25.03,144.49,-0.17
8249,-901,141.68,-25.19,143.9,-0.18
8250,-872,141.07,-25.01,143.26,-0.18
8251,-959,140.62,-24.5,142.74,-0.17
8252,-1125,140.53,-23.78,142.53,-0.17
8253,-1305,140.93,-23.1,142.81,-0.16
8254,-1418,141.69,-22.81,143.51,-0.16
8255,-1451,142.46,-23.08,144.32,-0.16
8256,-1372,142.88,-23.76,144.84,-0.16
8257,-1214,142.79,-24.51,144.88,-0.17
8258,-1036,142.32,-25.02,144.5,-0.17
8259,-900,141.69,-25.18,143.91,-0.18
8260,-929,141.05,-24.99,143.24,-0.18
8261,-932,140.62,-24.5,142.73,-0.17
8262,-1105,140.53,-23.79,142.53,-0.17
8263,-1290,140.92,-23.12,142.8,-0.16
8264,-1406,141.67,-22.83,143.49,-0.16
8265,-1444,142.44,-23.09,144.3,-0.16
8266,-1369,142.86,-23.78,144.82,-0.16
8267,-1211,142.77,-24.52,144.86,-0.17
8268,-1036,142.29,-25.03,144.48,-0.17
8269,-900,141.67,-25.19,143.89,-0.18
8270,-969,141,-24.99,143.2,-0.18
8271,-930,140.57,-24.5,142.69,-0.17
8272,-1103,140.48,-23.79,142.48,-0.17
8273,-1289,140.87,-23.12,142.75,-0.16
8274,-1407,141.62,-22.83,143.45,-0.16
8275,-1443,142.39,-23.1,144.25,-0.16
8276,-1369,142.81,-23.78,144.77,-0.17
8277,-1211,142.72,-24.53,144.81,-0.17
8278,-1036,142.25,-25.04,144.43,-0.17
8279,-899,141.62,-25.2,143.84,-0.18
8280,-981,140.94,-24.99,143.14,-0.18
8281,-931,140.51,-24.5,142.63,-0.17
8282,-1106,140.42,-23.79,142.43,-0.17
8283,-1288,140.81,-23.12,142.7,-0.16
8284,-1407,141.56,-22.83,143.39,-0.16
8285,-1445,142.34,-23.1,144.2,-0.16
8286,-1370,142.75,-23.78,144.72,-0.17
8287,-1211,142.66,-24.53,144.76,-0.17
8288,-1035,142.19,-25.04,144.38,-0.17
8289,-900,141.57,-25.2,143.79,-0.18
8290,-992,140.88,-24.99,143.08,-0.18
8291,-930,140.45,-24.5,142.57,-0.17
8292,-1104,140.36,-23.79,142.37,-0.17
8293,-1288,140.75,-23.12,142.64,-0.16
8294,-1408,141.5,-22.83,143.34,-0.16
8295,-1444,142.28,-23.1,144.14,-0.16
8296,-1367,142.69,-23.78,144.66,-0.17
8297,-1211,142.6,-24.53,144.7,-0.17
8298,-1037,142.13,-25.04,144.32,-0.17
8299,-899,141.51,-25.2,143.73,-0.18
8300,-996,140.82,-24.99,143.02,-0.18
8301,-940,140.39,-24.49,142.51,-0.17
8302,-1112,140.3,-23.78,142.3,-0.17
8303,-1295,140.69,-23.11,142.57,-0.16
8304,-1412,141.44,-22.82,143.27,-0.16
8305,-1446,142.22,-23.09,144.08,-0.16
8306,-1371,142.63,-23.77,144.6,-0.17
8307,-1212,142.55,-24.51,144.64,-0.17
8308,-1036,142.07,-25.02,144.26,-0.17
8309,-898,141.45,-25.18,143.67,-0.18
8310,-908,140.82,-24.99,143.02,-0.18
8311,-964,140.37,-24.49,142.49,-0.17
8312,-1126,140.28,-23.76,142.28,-0.17
8313,-1303,140.68,-23.09,142.56,-0.16
8314,-1420,141.44,-22.8,143.26,-0.16
8315,-1452,142.22,-23.06,144.07,-0.16
8316,-1373,142.63,-23.75,144.6,-0.16
8317,-1214,142.54,-24.49,144.63,-0.17
8318,-1037,142.07,-25.01,144.25,-0.17
8319,-901,141.44,-25.17,143.66,-0.18
8320,-891,140.82,-24.98,143.02,-0.18
8321,-972,140.37,-24.47,142.49,-0.17
8322,-1133,140.29,-23.74,142.28,-0.17
8323,-1308,140.68,-23.06,142.56,-0.16
8324,-1422,141.44,-22.77,143.26,-0.16
8325,-1451,142.22,-23.04,144.07,-0.16
8326,-1373,142.64,-23.72,144.6,-0.16
8327,-1216,142.55,-24.47,144.63,-0.17
8328,-1037,142.08,-24.98,144.26,-0.17
8329,-900,141.45,-25.14,143.67,-0.18
8330,-879,140.84,-24.95,143.03,-0.18
8331,-969,140.39,-24.45,142.5,-0.17
8332,-1132,140.3,-23.72,142.29,-0.17
8333,-1308,140.7,-23.04,142.57,-0.16
8334,-1421,141.46,-22.75,143.27,-0.16
8335,-1453,142.24,-23.02,144.09,-0.16
8336,-1373,142.65,-23.7,144.61,-0.16
8337,-1215,142.56,-24.45,144.64,-0.17
8338,-1038,142.09,-24.96,144.27,-0.17
8339,-901,141.46,-25.12,143.68,-0.18
8340,-873,140.85,-24.93,143.04,-0.18
8341,-957,140.41,-24.43,142.52,-0.17
8342,-1122,140.32,-23.71,142.31,-0.17
8343,-1304,140.72,-23.03,142.59,-0.16
8344,-1418,141.47,-22.75,143.29,-0.16
8345,-1449,142.25,-23.01,144.1,-0.16
8346,-1371,142.67,-23.69,144.62,-0.16
8347,-1214,142.58,-24.44,144.66,-0.17
8348,-1036,142.11,-24.95,144.28,-0.17
8349,-898,141.48,-25.11,143.69,-0.18
8350,-916,140.84,-24.92,143.03,-0.18
8351,-934,140.41,-24.43,142.52,-0.17
8352,-1106,140.32,-23.72,142.31,-0.17
8353,-1289,140.71,-23.05,142.59,-0.16
8354,-1409,141.46,-22.76,143.28,-0.16
8355,-1444,142.24,-23.03,144.09,-0.16
8356,-1369,142.65,-23.71,144.61,-0.16
8357,-1211,142.56,-24.45,144.65,-0.17
8358,-1037,142.09,-24.97,144.27,-0.17
8359,-901,141.46,-25.12,143.68,-0.18
8360,-964,140.8,-24.92,142.99,-0.18
8361,-931,140.37,-24.43,142.48,-0.17
8362,-1104,140.28,-23.72,142.27,-0.17
8363,-1289,140.67,-23.05,142.54,-0.16
8364,-1408,141.42,-22.77,143.24,-0.16
8365,-1443,142.19,-23.03,144.05,-0.16
8366,-1368,142.61,-23.71,144.57,-0.16
8367,-1211,142.52,-24.46,144.6,-0.17
8368,-1035,142.05,-24.97,144.23,-0.17
8369,-901,141.42,-25.13,143.64,-0.18
8370,-980,140.75,-24.92,142.94,-0.18
8371,-929,140.31,-24.43,142.43,-0.17
8372,-1103,140.23,-23.73,142.22,-0.17
8373,-1287,140.61,-23.06,142.49,-0.16
8374,-1407,141.37,-22.77,143.19,-0.16
8375,-1444,142.14,-23.04,143.99,-0.16
8376,-1367,142.56,-23.72,144.51,-0.16
8377,-1210,142.47,-24.46,144.55,-0.17
8378,-1036,141.99,-24.97,144.17,-0.17
8379,-900,141.37,-25.13,143.58,-0.18
8380,-991,140.69,-24.92,142.88,-0.18
8381,-932,140.25,-24.43,142.37,-0.17
8382,-1105,140.17,-23.72,142.16,-0.17
8383,-1289,140.55,-23.05,142.43,-0.16
8384,-1408,141.31,-22.77,143.13,-0.16
8385,-1444,142.08,-23.03,143.93,-0.16
8386,-1368,142.5,-23.71,144.46,-0.16
8387,-1212,142.41,-24.46,144.49,-0.17
8388,-1038,141.93,-24.97,144.11,-0.17
8389,-898,141.31,-25.13,143.52,-0.18
8390,-995,140.62,-24.92,142.82,-0.18
8391,-933,140.19,-24.43,142.3,-0.17
8392,-1106,140.1,-23.72,142.1,-0.17
8393,-1289,140.49,-23.05,142.37,-0.16
8394,-1409,141.25,-22.76,143.07,-0.16
8395,-1443,142.02,-23.03,143.87,-0.16
8396,-1370,142.44,-23.71,144.4,-0.16
8397,-1210,142.35,-24.46,144.43,-0.17
8398,-1035,141.87,-24.97,144.05,-0.17
8399,-899,141.25,-25.13,143.47,-0.18
8400,-996,140.56,-24.92,142.76,-0.18
8401,-932,140.13,-24.43,142.24,-0.17
8402,-1106,140.04,-23.72,142.04,-0.17
8403,-1288,140.43,-23.05,142.31,-0.16
8404,-1410,141.19,-22.76,143.01,-0.16
8405,-1444,141.96,-23.03,143.81,-0.16
8406,-1367,142.37,-23.71,144.34,-0.16
8407,-1211,142.29,-24.45,144.37,-0.17
8408,-1036,141.81,-24.96,143.99,-0.17
8409,-897,141.19,-25.12,143.41,-0.18
8410,-994,140.51,-24.91,142.7,-0.18
8411,-931,140.07,-24.42,142.19,-0.17
8412,-1105,139.99,-23.71,141.98,-0.17
8413,-1288,140.37,-23.05,142.25,-0.16
8414,-1406,141.13,-22.76,142.95,-0.16
8415,-1444,141.9,-23.02,143.76,-0.16
8416,-1368,142.32,-23.71,144.28,-0.17
8417,-1209,142.23,-24.45,144.31,-0.17
8418,-1037,141.75,-24.96,143.93,-0.17
8419,-899,141.13,-25.12,143.35,-0.18
8420,-993,140.45,-24.91,142.64,-0.18
8421,-931,140.01,-24.42,142.13,-0.17
8422,-1103,139.93,-23.71,141.92,-0.17
8423,-1288,140.31,-23.05,142.19,-0.16
8424,-1409,141.07,-22.76,142.89,-0.16
8425,-1444,141.84,-23.02,143.7,-0.16
8426,-1367,142.26,-23.7,144.22,-0.17
8427,-1210,142.17,-24.45,144.25,-0.17
8428,-1036,141.7,-24.96,143.88,-0.17
8429,-898,141.07,-25.12,143.29,-0.18
8430,-989,140.39,-24.91,142.58,-0.18
8431,-931,139.96,-24.42,142.07,-0.17
8432,-1104,139.87,-23.71,141.87,-0.17
8433,-1289,140.26,-23.04,142.14,-0.16
8434,-1410,141.01,-22.76,142.84,-0.16
8435,-1444,141.79,-23.02,143.64,-0.16
8436,-1368,142.2,-23.7,144.17,-0.17
8437,-1211,142.11,-24.45,144.2,-0.17
8438,-1031,141.64,-24.96,143.83,-0.17
8439,-901,141.02,-25.12,143.24,-0.18
8440,-986,140.34,-24.91,142.53,-0.18
8441,-936,139.91,-24.42,142.02,-0.17
8442,-1100,139.82,-23.71,141.81,-0.17
8443,-1287,140.21,-23.04,142.09,-0.16
8444,-1406,140.96,-22.75,142.78,-0.16
8445,-1449,141.73,-23.02,143.59,-0.16
8446,-1371,142.15,-23.7,144.11,-0.17
8447,-1214,142.06,-24.45,144.15,-0.17
8448,-1030,141.59,-24.96,143.78,-0.17
8449,-903,140.96,-25.12,143.18,-0.18
8450,-982,140.29,-24.91,142.48,-0.18
8451,-934,139.86,-24.42,141.97,-0.17
8452,-1103,139.77,-23.71,141.77,-0.17
8453,-1291,140.16,-23.04,142.04,-0.16
8454,-1410,140.91,-22.76,142.74,-0.16
8455,-1445,141.69,-23.02,143.54,-0.16
8456,-1369,142.1,-23.7,144.07,-0.17
8457,-1212,142.01,-24.45,144.1,-0.17
8458,-1035,141.54,-24.96,143.73,-0.17
8459,-899,140.92,-25.12,143.14,-0.18
8460,-988,140.24,-24.91,142.43,-0.18
8461,-932,139.8,-24.42,141.92,-0.17
8462,-1106,139.72,-23.71,141.71,-0.17
8463,-1291,140.11,-23.04,141.99,-0.16
8464,-1409,140.86,-22.75,142.69,-0.16
8465,-1444,141.63,-23.02,143.49,-0.16
8466,-1370,142.05,-23.7,144.01,-0.17
8467,-1210,141.96,-24.45,144.05,-0.17
8468,-1038,141.49,-24.96,143.67,-0.17
8469,-900,140.86,-25.12,143.08,-0.18
8470,-988,140.18,-24.91,142.38,-0.18
8471,-931,139.75,-24.42,141.87,-0.17
8472,-1105,139.66,-23.71,141.66,-0.17
8473,-1290,140.05,-23.04,141.94,-0.16
8474,-1408,140.81,-22.75,142.63,-0.16
8475,-1443,141.58,-23.02,143.44,-0.16
8476,-1368,142,-23.7,143.96,-0.17
8477,-1210,141.91,-24.44,144,-0.17
8478,-1035,141.43,-24.96,143.62,-0.17
8479,-900,140.81,-25.11,143.03,-0.18
8480,-988,140.13,-24.91,142.33,-0.18
8481,-936,139.7,-24.42,141.81,-0.17
8482,-1107,139.61,-23.7,141.61,-0.17
8483,-1291,140,-23.03,141.88,-0.16
8484,-1411,140.75,-22.75,142.58,-0.16
8485,-1446,141.53,-23.01,143.39,-0.16
8486,-1369,141.94,-23.69,143.91,-0.17
8487,-1210,141.86,-24.44,143.94,-0.17
8488,-1035,141.38,-24.95,143.57,-0.17
8489,-900,140.76,-25.11,142.98,-0.18
8490,-896,140.13,-24.92,142.33,-0.18
8491,-965,139.69,-24.41,141.81,-0.17
8492,-1128,139.6,-23.69,141.6,-0.17
8493,-1306,140,-23.01,141.87,-0.16
8494,-1420,140.76,-22.72,142.58,-0.16
8495,-1451,141.54,-22.99,143.39,-0.16
8496,-1373,141.95,-23.67,143.91,-0.17
8497,-1214,141.86,-24.42,143.95,-0.17
8498,-1036,141.39,-24.93,143.57,-0.17
8499,-899,140.77,-25.09,142.98,-0.18
8500,-880,140.15,-24.9,142.35,-0.18
8501,-956,139.71,-24.4,141.83,-0.17
8502,-1123,139.62,-23.68,141.62,-0.17
8503,-1302,140.02,-23,141.89,-0.16
8504,-1417,140.78,-22.71,142.6,-0.16
8505,-1450,141.55,-22.98,143.41,-0.16
8506,-1372,141.97,-23.66,143.93,-0.17
8507,-1212,141.88,-24.41,143.97,-0.17
8508,-1037,141.41,-24.92,143.59,-0.17
8509,-902,140.78,-25.08,143,-0.18
8510,-871,140.17,-24.9,142.37,-0.18
8511,-959,139.73,-24.39,141.84,-0.17
8512,-1123,139.64,-23.67,141.64,-0.17
8513,-1303,140.04,-23,141.91,-0.16
8514,-1419,140.8,-22.71,142.62,-0.16
8515,-1450,141.57,-22.97,143.43,-0.16
8516,-1372,141.99,-23.66,143.95,-0.17
8517,-1214,141.9,-24.4,143.99,-0.17
8518,-1037,141.43,-24.92,143.61,-0.17
8519,-900,140.8,-25.07,143.02,-0.18
8520,-865,140.2,-24.89,142.39,-0.18
8521,-957,139.76,-24.39,141.87,-0.17
8522,-1122,139.67,-23.67,141.66,-0.17
8523,-1302,140.06,-22.99,141.94,-0.16
8524,-1417,140.82,-22.7,142.64,-0.16
8525,-1449,141.6,-22.97,143.45,-0.16
8526,-1371,142.02,-23.65,143.97,-0.17
8527,-1212,141.93,-24.4,144.01,-0.17
8528,-1035,141.45,-24.91,143.63,-0.17
8529,-899,140.83,-25.07,143.04,-0.18
8530,-865,140.22,-24.88,142.41,-0.18
8531,-958,139.78,-24.38,141.89,-0.17
8532,-1124,139.69,-23.66,141.68,-0.17
8533,-1303,140.09,-22.98,141.96,-0.16
8534,-1419,140.85,-22.69,142.66,-0.16
8535,-1451,141.63,-22.96,143.47,-0.16
8536,-1371,142.04,-23.64,144,-0.16
8537,-1213,141.95,-24.39,144.03,-0.17
8538,-1038,141.48,-24.9,143.66,-0.17
8539,-900,140.85,-25.06,143.07,-0.18
8540,-866,140.25,-24.88,142.44,-0.18
8541,-956,139.81,-24.38,141.92,-0.17
8542,-1123,139.72,-23.66,141.71,-0.17
8543,-1302,140.11,-22.98,141.98,-0.16
8544,-1417,140.87,-22.69,142.69,-0.16
8545,-1450,141.65,-22.96,143.5,-0.16
8546,-1371,142.07,-23.64,144.02,-0.16
8547,-1213,141.98,-24.39,144.06,-0.17
8548,-1034,141.51,-24.9,143.68,-0.17
8549,-900,140.88,-25.06,143.09,-0.18
8550,-867,140.27,-24.87,142.46,-0.18
8551,-960,139.83,-24.37,141.94,-0.17
8552,-1123,139.74,-23.65,141.73,-0.17
8553,-1303,140.14,-22.97,142.01,-0.16
8554,-1419,140.9,-22.68,142.71,-0.16
8555,-1449,141.67,-22.95,143.52,-0.16
8556,-1372,142.09,-23.63,144.04,-0.16
8557,-1212,142,-24.38,144.08,-0.17
8558,-1037,141.53,-24.89,143.7,-0.17
8559,-901,140.9,-25.05,143.11,-0.18
8560,-866,140.3,-24.86,142.48,-0.18
8561,-959,139.85,-24.36,141.96,-0.17
8562,-1124,139.77,-23.64,141.75,-0.17
8563,-1301,140.16,-22.96,142.03,-0.16
8564,-1417,140.92,-22.67,142.73,-0.16
8565,-1450,141.69,-22.94,143.54,-0.16
8566,-1371,142.11,-23.62,144.06,-0.16
8567,-1214,142.02,-24.37,144.1,-0.17
8568,-1036,141.55,-24.88,143.72,-0.17
8569,-900,140.92,-25.04,143.13,-0.18
8570,-869,140.32,-24.86,142.5,-0.18
8571,-955,139.88,-24.36,141.98,-0.17
8572,-1122,139.79,-23.64,141.77,-0.17
8573,-1301,140.18,-22.96,142.05,-0.16
8574,-1417,140.94,-22.67,142.75,-0.16
8575,-1451,141.72,-22.94,143.56,-0.16
8576,-1369,142.13,-23.62,144.08,-0.16
8577,-1211,142.04,-24.37,144.12,-0.17
8578,-1037,141.57,-24.88,143.74,-0.17
8579,-900,140.95,-25.04,143.15,-0.18
8580,-961,140.28,-24.83,142.46,-0.18
8581,-931,139.85,-24.35,141.95,-0.17
8582,-1107,139.76,-23.63,141.75,-0.17
8583,-1290,140.15,-22.96,142.02,-0.16
8584,-1409,140.91,-22.68,142.72,-0.16
8585,-1443,141.68,-22.94,143.52,-0.16
8586,-1369,142.1,-23.62,144.05,-0.16
8587,-1211,142.01,-24.37,144.08,-0.17
8588,-1035,141.53,-24.88,143.71,-0.17
8589,-898,140.91,-25.04,143.12,-0.18
8590,-975,140.24,-24.83,142.42,-0.18
8591,-934,139.81,-24.34,141.91,-0.17
8592,-1104,139.72,-23.63,141.7,-0.17
8593,-1289,140.11,-22.96,141.98,-0.16
8594,-1409,140.86,-22.68,142.67,-0.16
8595,-1443,141.63,-22.94,143.48,-0.16
8596,-1368,142.05,-23.62,144,-0.16
8597,-1211,141.96,-24.37,144.04,-0.17
8598,-1035,141.49,-24.88,143.66,-0.17
8599,-901,140.86,-25.04,143.07,-0.18
8600,-987,140.18,-24.83,142.37,-0.18
8601,-933,139.75,-24.34,141.86,-0.17
8602,-1106,139.66,-23.63,141.65,-0.17
8603,-1289,140.05,-22.96,141.92,-0.16
8604,-1410,140.81,-22.67,142.62,-0.16
8605,-1443,141.58,-22.94,143.43,-0.16
8606,-1369,142,-23.62,143.95,-0.16
8607,-1211,141.91,-24.37,143.98,-0.17
8608,-1034,141.44,-24.88,143.61,-0.17
8609,-899,140.81,-25.04,143.02,-0.18
8610,-992,140.13,-24.83,142.31,-0.18
8611,-933,139.7,-24.34,141.8,-0.17
8612,-1104,139.61,-23.63,141.59,-0.17
8613,-1289,140,-22.96,141.87,-0.16
8614,-1408,140.75,-22.67,142.56,-0.16
8615,-1444,141.52,-22.94,143.37,-0.16
8616,-1368,141.94,-23.62,143.89,-0.16
8617,-1210,141.85,-24.36,143.93,-0.17
8618,-1035,141.38,-24.88,143.55,-0.17
8619,-900,140.75,-25.03,142.96,-0.18
8620,-982,140.08,-24.83,142.26,-0.18
8621,-962,139.64,-24.32,141.74,-0.17
8622,-1126,139.55,-23.6,141.53,-0.17
8623,-1304,139.94,-22.92,141.81,-0.16
8624,-1421,140.7,-22.63,142.51,-0.16
8625,-1451,141.48,-22.9,143.32,-0.16
8626,-1372,141.9,-23.58,143.85,-0.16
8627,-1213,141.81,-24.33,143.88,-0.17
8628,-1038,141.34,-24.84,143.5,-0.17
8629,-901,140.71,-25,142.91,-0.18
8630,-902,140.08,-24.81,142.26,-0.18
8631,-973,139.64,-24.3,141.73,-0.17
8632,-1131,139.55,-23.58,141.53,-0.17
8633,-1308,139.94,-22.9,141.8,-0.16
8634,-1423,140.71,-22.61,142.51,-0.16
8635,-1453,141.49,-22.87,143.32,-0.16
8636,-1375,141.9,-23.56,143.85,-0.16
8637,-1213,141.81,-24.31,143.88,-0.17
8638,-1036,141.34,-24.82,143.51,-0.17
8639,-900,140.72,-24.98,142.92,-0.18
8640,-884,140.1,-24.79,142.28,-0.18
8641,-966,139.66,-24.28,141.75,-0.17
8642,-1127,139.57,-23.56,141.54,-0.17
8643,-1306,139.96,-22.88,141.82,-0.16
8644,-1421,140.72,-22.59,142.53,-0.16
8645,-1452,141.5,-22.86,143.34,-0.16
8646,-1373,141.92,-23.54,143.86,-0.16
8647,-1215,141.83,-24.29,143.9,-0.17
8648,-1038,141.36,-24.8,143.52,-0.17
8649,-899,140.73,-24.96,142.93,-0.18
8650,-873,140.12,-24.78,142.3,-0.18
8651,-959,139.68,-24.27,141.77,-0.17
8652,-1125,139.59,-23.55,141.57,-0.17
8653,-1302,139.99,-22.87,141.84,-0.16
8654,-1418,140.75,-22.58,142.55,-0.16
8655,-1451,141.52,-22.85,143.36,-0.16
8656,-1372,141.94,-23.53,143.88,-0.16
8657,-1213,141.85,-24.28,143.92,-0.17
8658,-1036,141.38,-24.79,143.54,-0.17
8659,-901,140.75,-24.95,142.95,-0.18
8660,-871,140.14,-24.77,142.32,-0.17
8661,-962,139.7,-24.26,141.79,-0.17
8662,-1124,139.61,-23.54,141.59,-0.17
8663,-1303,140.01,-22.87,141.86,-0.16
8664,-1420,140.77,-22.58,142.57,-0.16
8665,-1449,141.55,-22.84,143.38,-0.16
8666,-1371,141.96,-23.52,143.9,-0.16
8667,-1212,141.87,-24.27,143.93,-0.17
8668,-1038,141.4,-24.78,143.56,-0.17
8669,-901,140.77,-24.94,142.97,-0.18
8670,-864,140.17,-24.76,142.34,-0.17
8671,-962,139.73,-24.25,141.82,-0.17
8672,-1125,139.64,-23.53,141.61,-0.17
8673,-1302,140.03,-22.86,141.88,-0.16
8674,-1417,140.79,-22.57,142.59,-0.16
8675,-1450,141.57,-22.83,143.4,-0.16
8676,-1372,141.99,-23.52,143.92,-0.16
8677,-1212,141.9,-24.26,143.96,-0.17
8678,-1035,141.42,-24.77,143.58,-0.17
8679,-899,140.8,-24.93,142.99,-0.18
8680,-865,140.19,-24.75,142.36,-0.17
8681,-960,139.75,-24.25,141.84,-0.17
8682,-1123,139.66,-23.53,141.63,-0.17
8683,-1302,140.06,-22.85,141.91,-0.16
8684,-1419,140.82,-22.56,142.61,-0.16
8685,-1450,141.59,-22.83,143.42,-0.16
8686,-1371,142.01,-23.51,143.94,-0.16
8687,-1214,141.92,-24.26,143.98,-0.17
8688,-1036,141.45,-24.77,143.6,-0.17
8689,-901,140.82,-24.93,143.01,-0.18
8690,-865,140.22,-24.74,142.38,-0.17
8691,-960,139.78,-24.24,141.86,-0.17
8692,-1124,139.69,-23.52,141.65,-0.17
8693,-1303,140.08,-22.84,141.93,-0.16
8694,-1418,140.84,-22.55,142.63,-0.16
8695,-1449,141.62,-22.82,143.44,-0.16
8696,-1371,142.03,-23.5,143.97,-0.16
8697,-1212,141.94,-24.25,144,-0.17
8698,-1036,141.47,-24.76,143.62,-0.17
8699,-899,140.85,-24.92,143.03,-0.18
8700,-868,140.24,-24.74,142.41,-0.17
8701,-955,139.8,-24.23,141.88,-0.17
8702,-1121,139.71,-23.52,141.68,-0.17
8703,-1301,140.1,-22.84,141.95,-0.16
8704,-1417,140.86,-22.55,142.66,-0.16
8705,-1450,141.64,-22.82,143.47,-0.16
8706,-1369,142.06,-23.5,143.99,-0.16
8707,-1211,141.97,-24.24,144.02,-0.17
8708,-1037,141.5,-24.76,143.65,-0.17
8709,-899,140.87,-24.92,143.06,-0.18
8710,-871,140.26,-24.73,142.42,-0.17
8711,-943,139.82,-24.24,141.91,-0.17
8712,-1114,139.74,-23.52,141.7,-0.17
8713,-1296,140.13,-22.85,141.98,-0.16
8714,-1413,140.88,-22.56,142.68,-0.16
8715,-1446,141.66,-22.83,143.49,-0.16
8716,-1371,142.08,-23.51,144.01,-0.16
8717,-1213,141.99,-24.26,144.04,-0.17
8718,-1036,141.52,-24.77,143.67,-0.17
8719,-902,140.89,-24.93,143.08,-0.18
8720,-968,140.22,-24.72,142.38,-0.17
8721,-933,139.79,-24.23,141.87,-0.17
8722,-1105,139.7,-23.52,141.67,-0.17
8723,-1289,140.09,-22.85,141.94,-0.16
8724,-1409,140.84,-22.57,142.64,-0.16
8725,-1443,141.62,-22.83,143.44,-0.16
8726,-1367,142.03,-23.51,143.96,-0.16
8727,-1210,141.94,-24.26,144,-0.17
8728,-1037,141.47,-24.77,143.62,-0.17
8729,-901,140.84,-24.93,143.03,-0.18
8730,-983,140.17,-24.72,142.33,-0.17
8731,-931,139.74,-24.23,141.82,-0.17
8732,-1106,139.65,-23.52,141.62,-0.17
8733,-1289,140.04,-22.85,141.89,-0.16
8734,-1409,140.79,-22.57,142.59,-0.16
8735,-1444,141.56,-22.83,143.39,-0.16
8736,-1367,141.98,-23.51,143.91,-0.16
8737,-1211,141.89,-24.26,143.95,-0.17
8738,-1036,141.42,-24.77,143.57,-0.17
8739,-899,140.79,-24.93,142.98,-0.18
8740,-991,140.11,-24.72,142.28,-0.17
8741,-932,139.68,-24.23,141.77,-0.17
8742,-1105,139.59,-23.52,141.56,-0.17
8743,-1290,139.98,-22.85,141.83,-0.16
8744,-1408,140.74,-22.56,142.53,-0.16
8745,-1445,141.51,-22.83,143.34,-0.16
8746,-1368,141.93,-23.51,143.86,-0.16
8747,-1209,141.84,-24.26,143.9,-0.17
8748,-1036,141.37,-24.77,143.52,-0.17
8749,-901,140.74,-24.93,142.93,-0.18
8750,-996,140.05,-24.72,142.22,-0.17
8751,-931,139.62,-24.23,141.71,-0.17
8752,-1104,139.54,-23.52,141.5,-0.17
8753,-1290,139.92,-22.85,141.78,-0.16
8754,-1409,140.68,-22.56,142.48,-0.16
8755,-1443,141.45,-22.83,143.28,-0.16
8756,-1366,141.87,-23.51,143.8,-0.16
8757,-1209,141.78,-24.25,143.84,-0.17
8758,-1035,141.31,-24.76,143.46,-0.17
8759,-899,140.68,-24.92,142.87,-0.18
8760,-995,140,-24.71,142.16,-0.17
8761,-931,139.57,-24.22,141.65,-0.17
8762,-1104,139.48,-23.52,141.45,-0.17
8763,-1289,139.87,-22.85,141.72,-0.16
8764,-1408,140.62,-22.56,142.42,-0.16
8765,-1443,141.39,-22.82,143.22,-0.16
8766,-1369,141.81,-23.51,143.75,-0.16
8767,-1211,141.72,-24.25,143.78,-0.17
8768,-1035,141.25,-24.76,143.4,-0.17
8769,-899,140.62,-24.92,142.82,-0.18
8770,-996,139.94,-24.71,142.11,-0.17
8771,-930,139.51,-24.22,141.6,-0.17
8772,-1104,139.42,-23.52,141.39,-0.17
8773,-1289,139.81,-22.85,141.67,-0.16
8774,-1410,140.57,-22.56,142.36,-0.16
8775,-1442,141.34,-22.82,143.17,-0.16
8776,-1366,141.75,-23.5,143.69,-0.16
8777,-1210,141.66,-24.25,143.73,-0.17
8778,-1035,141.19,-24.76,143.35,-0.17
8779,-898,140.57,-24.92,142.76,-0.18
8780,-994,139.89,-24.71,142.05,-0.17
8781,-931,139.45,-24.22,141.54,-0.17
8782,-1105,139.37,-23.51,141.34,-0.17
8783,-1288,139.76,-22.84,141.61,-0.16
8784,-1407,140.51,-22.56,142.31,-0.16
8785,-1443,141.28,-22.82,143.11,-0.16
8786,-1369,141.7,-23.5,143.63,-0.16
8787,-1209,141.61,-24.25,143.67,-0.17
8788,-1034,141.14,-24.76,143.29,-0.17
8789,-899,140.51,-24.92,142.7,-0.18
8790,-991,139.83,-24.71,142,-0.17
8791,-932,139.4,-24.22,141.49,-0.17
8792,-1104,139.31,-23.51,141.28,-0.17
8793,-1289,139.7,-22.84,141.56,-0.16
8794,-1409,140.46,-22.55,142.26,-0.16
8795,-1443,141.23,-22.82,143.06,-0.16
8796,-1367,141.65,-23.5,143.58,-0.16
8797,-1209,141.56,-24.24,143.62,-0.17
8798,-1035,141.09,-24.75,143.24,-0.17
8799,-900,140.46,-24.91,142.65,-0.18
8800,-991,139.78,-24.71,141.95,-0.17
8801,-932,139.35,-24.22,141.44,-0.17
8802,-1106,139.26,-23.51,141.23,-0.17
8803,-1289,139.65,-22.84,141.5,-0.16
8804,-1409,140.4,-22.55,142.2,-0.16
8805,-1442,141.18,-22.82,143.01,-0.16
8806,-1367,141.59,-23.5,143.53,-0.16
8807,-1211,141.5,-24.24,143.56,-0.17
8808,-1035,141.03,-24.75,143.19,-0.17
8809,-900,140.4,-24.91,142.6,-0.18
8810,-896,139.78,-24.72,141.95,-0.18
8811,-965,139.34,-24.22,141.43,-0.17
8812,-1127,139.25,-23.49,141.22,-0.17
8813,-1307,139.65,-22.81,141.5,-0.16
